Object.ID,Is.Public.Domain,Department,AccessionYear,Object.Name,Title,Culture,Period,Artist.Prefix,Artist.Display.Name,Artist.Display.Bio,Artist.Suffix,Artist.Alpha.Sort,Artist.Nationality,Artist.Begin.Date,Artist.End.Date,Artist.Gender,Object.Date,Object.Begin.Date,Object.End.Date,Medium,Dimensions,Country,Region,Credit.Line,Rights.and.Reproduction
660463,FALSE,Drawings and Prints,1963,Print,"Miss Neilson in Shakespeare's ""Twelfth Night,"" from the Actors and Actresses series (N342), Type 1, issued by Thomas H. Hall Tobacco to promote Between the Acts and Bravo Cigarettes.",NA,NA,Issued by,Heppenheimer & Mauer|Thomas H. Hall Tobacco|William Shakespeare,"New York, NY|British, Stratford-upon-Avon 1564–1616 Stratford-upon-Avon",NA,"Heppenheimer & Mauer|Thomas H. Hall Tobacco|Shakespeare, William",NA,1800      |1564,1900      |1616,||,1880–92,1880,1892,Commercial color lithograph,Sheet: 3 1/16 × 1 9/16 in. (7.7 × 4 cm),NA,NA,"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",NA
2258,TRUE,The American Wing,1946,Cordial glass,Cordial Glass,American,NA,NA,"Bakewell, Pears and Company",1836–1882,NA,"Bakewell, Pears and Company",NA,1836,1882,NA,1850–70,1850,1870,Pressed glass,H. 3 1/4 in. (8.3 cm),United States,NA,"Gift of Mrs. Emily Winthrop Miles, 1946",NA
17765,FALSE,The American Wing,1911,Trimming,Dress Trimming,American,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Trimming,10 x 329 in. (25.4 x 835.7 cm),NA,NA,"Bequest of Maria P. James, 1910",NA
217908,FALSE,European Sculpture and Decorative Arts,1909,Portrait,"William II, German Emperor (r. 1888–1918) and family",German,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ca. 1891,1886,1896,Silk,H. 4 1/2 x W. 3 1/8 inches (11.4 x 7.9 cm),NA,NA,"Rogers Fund, 1909",NA
323331,TRUE,Ancient Near Eastern Art,1936,Sealing,Sealing,Sasanian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ca. 7th century A.D.,7,7,Un-baked clay,0.55 in. (1.4 cm),NA,Iran,"Rogers Fund, 1936",NA
555676,TRUE,Egyptian Art,1909,"column fragment, Amenemhat I",Column Fragment of Amenemhat I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ca. 1981–1952 B.C.,-1981,-1981,Limestone,Column: H. 33 × W. 67.3 × Diam. 74.9 cm (13 × 26 1/2 × 29 1/2 in.); Abacus: W. 79.5 × D. 79.5 cm (31 5/16 × 31 5/16 in.),Egypt,Memphite Region,"Rogers Fund, 1909",NA
206645,TRUE,European Sculpture and Decorative Arts,1977,Statuette,Statuette belonging to a monkey orchestra,Italian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ca. 1745,1740,1750,Alabaster,NA,NA,NA,"Bequest of R. Thornton Wilson, in memory of his wife, Florence Ellsworth Wilson, 1977",NA
41917,TRUE,Asian Art,1902,Figure,清中期 碧玉童子|Temple attendant,China,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,late 18th–19th century,1771,1899,Jade (nephrite),H. 11 15/16 in. (30.4 cm); W. 6 1/8 in. (15.5 cm); L. 4 3/4 in. (12 cm),NA,NA,"Gift of Heber R. Bishop, 1902",NA
114098,FALSE,Costume Institute,1948,Hat,Hat,American,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring/summer 1939,1939,1939,silk,NA,NA,NA,"Gift of Mrs. Janet Taylor, 1948",NA
189832,TRUE,European Sculpture and Decorative Arts,1907,Panel ornaments,Set of four panel ornaments,French,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17th–18th century,1600,1799,Gilt bronze,"Height (.81a): 12 in. (30.5 cm);
Height (.81b): 11 in. (27.9 cm);
Height (.81c): 10 1/2 in. (26.7 cm);
Height (.81d): 11 in. (27.9 cm)",NA,NA,"Gift of J. Pierpont Morgan, 1906",NA
25804,TRUE,Arms and Armor,2002,Three shoulder defenses (Sodē),Three Shoulder Defenses (Sodē),Japanese,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,late 14th–early 16th century,1350,1550,"Iron, leather, lacquer, silk",L. 16 1/2 in. (41.9 cm); W. 14 1/2 in. (36.8 cm),NA,NA,"Purchase, Arthur Ochs Sulzberger Gift. 2002",NA
781800,FALSE,Drawings and Prints,1923,Drawing,Omnibus #3798,NA,NA,NA,Brewster & Co.,"American, New York",NA,Brewster & Co.,NA,NA,NA,NA,1883,1883,1883,Small overlay of graphite on tracing paper.,Sheet: 22 × 13 in. (55.9 × 33 cm),NA,NA,"Gift of William Brewster, 1923",NA
687774,FALSE,"Arts of Africa, Oceania, and the Americas",2015,Negative,Maure man with his wife and mother before a tea set,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first half of the 20th century,1900,1950,"Glass, emulsion",H. 4 1/2 × W. 6 1/2 in. (11.4 × 16.5 cm),NA,NA,"Gift of Susan Mullin Vogel, 2015",NA
625175,FALSE,Drawings and Prints,1953,Print ornament & architecture,"Four vertical trophies of arms, left with a doublet, at the bottom of the third a tent, and the fourth a drum, plate 10, from Panoplia seu armamentarium ac ornamenta cum artium ac opificorum tum etiam Exuuiarum Martialium, qua Spolia quoque alijs appellari consueuêre",NA,NA,after,Hans Vredeman de Vries|Johannes van Doetecum I|Lucas van Doetecum|Gerard de Jode,"Netherlandish, Leeuwarden 1527–1606 (?)  Antwerp (?)|Netherlandish, 1528/32–1605|Netherlandish, active 1554–72, died before 1589|Netherlandish, 1509/17–1591",NA,"Vredeman de Vries, Hans|Doetecum, Johannes van I|Doetecum, Lucas van|Jode, Gerard de",Netherlandish|Netherlandish|Netherlandish|Netherlandish,1527      |1528      |1554      |1509,1606      |1605      |1589      |1591,|||,1572,1572,1572,Etching; first state of two (Hollstein),"Plate: 7 5/16 × 9 3/4 in. (18.5 × 24.8 cm)
Sheet: 7 9/16 × 10 1/4 in. (19.2 × 26.1 cm)",NA,NA,"Harris Brisbane Dick Fund, 1953",NA
548514,TRUE,Egyptian Art,1926,"Bracelet, cuff",Hinged Cuff Bracelet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ca. 1479–1425 B.C.,-1479,-1479,"Gold, carnelian, glass",W. 5.9 cm (2 5/16 in),Egypt,"Upper Egypt, Thebes","Fletcher Fund, 1922",NA
468284,TRUE,Medieval Art,1949,Pin,Pin,Irish,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10th century,900,999,Copper alloy,Overall: 4 15/16 x 7/16 in. (12.6 x 1.1 cm),NA,NA,"Rogers Fund, 1949",NA
501013,FALSE,Musical Instruments,1889,Gunibri,Gunibri,Syrian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,late 19th century,1850,1900,Wood and skin.,"L. 61 cm (24 in.), W. of body 7.6 cm (3 in.)",Syria,NA,"The Crosby Brown Collection of Musical Instruments, 1889",NA
786420,FALSE,Photographs,1947,Photograph; Carte-de-Visite,[Man],NA,NA,NA,Unknown,American,NA,Unknown,NA,NA,NA,NA,1860s–70s,1860,1879,Albumen silver print,6.2 x 10.5 cm (overall),NA,NA,"Gift of Eva Kasiska, 1947",NA
336072,TRUE,Drawings and Prints,1960,Drawing,Death on a Canopied Throne (Design for a Title Page),NA,NA,NA,Godfried Maes,Antwerp 1649–1700 Antwerp,NA,"Maes, Godfried",Flemish,1649,1700,NA,late 17th century,1660,1700,"Pen and brown ink, brush and grey wash, touches of white gouache, over black chalk.  Laid down on heavy paper mount.  Incised (?).",6 3/16 x 3 11/16 in.  (15.7 x 9.4 cm),NA,NA,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1960",NA
359137,FALSE,Drawings and Prints,1922,Book,Missale Romanum,NA,NA,Published by,Leon Pachel,NA,", Milan","Pachel, Leon",Italian,NA,NA,NA,"April 16, 1499",1499,1499,"Book printed in black and red with four woodcut illustrations, including one repeat",12 1/16 × 8 11/16 × 3/4 in. (30.7 × 22 × 1.9 cm),NA,NA,"Rogers Fund, 1922",NA
270661,FALSE,Photographs,1962,Photograph,"John Caradine, Carmel",NA,NA,NA,Johan Hagemeyer,"American (born The Netherlands), 1884–1962",NA,"Hagemeyer, Johan","American, born The Netherlands",1884,1962,NA,1944,1944,1944,Gelatin silver print,NA,NA,NA,"Gift of Estate of Johan Hagemeyer, 1962",© 2013 Jeanne Hagemeyer – All Rights Reserved
635895,FALSE,Drawings and Prints,1963,Print,"England, from the Flags of All Nations series (T59) issued by the American Tobacco Company",NA,NA,Issued by the,American Tobacco Company,NA,NA,American Tobacco Company,NA,NA,NA,NA,1909–11,1909,1911,Commercial color lithograph,Sheet: 2 3/4 × 1 5/8 in. (7 × 4.1 cm),NA,NA,"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",NA
398608,FALSE,Drawings and Prints,1984,Print,Composition with Ovals,NA,NA,NA,"William Wauer|Staatliches Bauhaus, Weimar|Müller Co. Verlag, Potsdam","German, Oberwiesenthal 1866–1962 Berlin|1919–1925",NA,"Wauer, William|Staatliches Bauhaus, Weimar|Müller Co. Verlag, Potsdam",German|German|German,1866      |1919,1866      |1925,||,1921,1921,1921,Lithograph,sheet: 21 1/8 x 15 5/16 in. (53.6 x 38.9 cm),NA,NA,"Bequest of Scofield Thayer, 1982",NA
388158,TRUE,Drawings and Prints,1975,Print,Hercules Conquering the Molionide Twins,NA,NA,NA,Albrecht Dürer,"German, Nuremberg 1471–1528 Nuremberg",NA,"Dürer, Albrecht",German,1471,1528,NA,1496,1496,1496,Woodcut,sheet: 154 5/16 x 112 3/16 in. (392 x 285 cm),NA,NA,"The George Khuner Collection, Gift of Mrs. George Khuner, 1975",NA
679510,TRUE,Drawings and Prints,1957,Print,"Villégiature, from Ces Bons Parisiens, published in Le Charivari, May 5, 1858",NA,NA,NA,Aaron Martinet|Honoré Daumier|Destouches,"French, 1762–1841|French, Marseilles 1808–1879 Valmondois|Paris",NA,"Martinet, Aaron|Daumier, Honoré|Destouches",French|French|French,1762      |1808      |1800,1841      |1879      |1900,||,"May 5, 1858",1858,1858,Lithograph on newsprint; third state of three (Delteil),"Sheet: 10 1/16 × 14 3/16 in. (25.5 × 36.1 cm)
Image: 8 in. × 10 3/16 in. (20.3 × 25.8 cm)",NA,NA,"Bequest of Edwin De T. Bechtel, 1957",NA
32674,FALSE,Arms and Armor,1926,Roundel dagger,Roundel Dagger,French,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1475–1500,1475,1500,"Iron, ivory, bronze, steel",L. 11 1/8 in. (28.3 cm); L. of blade 5 11/16 in. (14.4 cm); W. 1 5/8 in. (4.1 cm); W. of blade 1/2 in. (1.2 cm); thickness of blade 7/16 in. (1.1 cm); Wt. 5 oz. (141.7 g),NA,NA,"Gift of Jean Jacques Reubell, in memory of his mother, Julia C. Coster, and of his wife, Adeline E. Post, both of New York City, 1926",NA
821455,FALSE,Drawings and Prints,1963,Print,Gen. Joubert from Military trade cards (W500),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ca. 1920–30,1920,1930,Commercial color photolithograph,Sheet: 2 5/16 × 1 9/16 in. (5.8 × 3.9 cm),NA,NA,"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",NA
477774,TRUE,Medieval Art,1931,Comb,Comb,Coptic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4th century,300,399,Wood,Overall: 3 1/16 x 3 3/16 x 1/4 in. (7.8 x 8.1 x 0.7 cm),Byzantine Egypt,NA,"Rogers Fund, 1931",NA
481121,FALSE,Modern and Contemporary Art,1973,Textile sample,Textile sample,NA,NA,NA,Dorothy Liebes,"American, Santa Rosa, California 1897–1972 New York",NA,"Liebes, Dorothy",American,1897,1972,Female,20th century,1900,1973,Cotton,22 1/2 × 15 in. (57.2 × 38.1 cm),NA,NA,"Gift of Dorothy Liebes Design Inc., 1973",NA
432741,FALSE,Drawings and Prints,1933,Print collection ornament & architecture,"Frontispiece depicting two vases in profile within a border with a medallion containing a bust of the Virgin at top, from Vases ou burettes, plate 1, bound in Oeuvres. Vol. III",NA,NA,NA,Jean Le Pautre|Jean I Leblond,"French, Paris 1618–1682 Paris|French, ca. 1590–1666 Paris",NA,"Le Pautre, Jean|Leblond, Jean I",French|French,1618      |1585,1682      |1666,|,17th century,1633,1682,Etching; second state of three (Préaud),"Sheet: 11 × 6 7/8 in. (28 × 17.5 cm)
Plate: 6 1/16 × 8 11/16 in. (15.4 × 22 cm)",NA,NA,"Harris Brisbane Dick Fund, 1933",NA
564576,FALSE,Egyptian Art,1914,"Sarcophagus fragment, Siptah","Sarcophagus fragment, Siptah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ca. 1194–1188 B.C.,-1194,-1194,Travertine (Egyptian alabaster),NA,Egypt,"Upper Egypt, Thebes","Gift of Theodore M. Davis, 1914",NA
502659,FALSE,Musical Instruments,1889,Bell,Bell,Russian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19th century,1801,1900,Brass,"Height 5.5 cm, Diameter 7.5 cm, Weight 215 g",Russia,NA,"The Crosby Brown Collection of Musical Instruments, 1889",NA
319038,FALSE,"Arts of Africa, Oceania, and the Americas",2011,Puppet,Effigy Puppet,Yup'ik,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,late 19th century,1850,1900,"Wood, shell, commercial cord, pigment",H. 15 1/2 x W. 3 1/2 in. (39.4 x 8.9 cm),United States,NA,"Ralph T. Coe Collection, Gift of Ralph T. Coe Foundation for the Arts, 2011",NA
336564,FALSE,Drawings and Prints,1974,Drawing,It Has Never Been a Real Success But I Admire the Persistency with Which Nations Keep on Trying,NA,NA,Drawn by,Stuart Hay,"American, Sewickly, Pennsylvania 1889–1969",NA,"Hay, Stuart",American,1889,1969,NA,ca. 1931,1925,1935,Black ink and gray wash on board,Sheet: 13 1/6 x 17 3/16 in. (33.2 x 43.7 cm),NA,NA,"Bequest of Anna Hyatt Huntington, 1974",NA
343997,TRUE,Drawings and Prints,1977,Drawing,Design after a Fountain in the Villa Aldobrandini at Frascati.,NA,NA,NA,Giovanni Guerra,"Italian, Modena 1544–1618 Rome",NA,"Guerra, Giovanni",Italian,1544,1618,NA,1590–1600,1590,1600,"Pen and brown ink, brush with brown wash and pale blue-gray watercolor accents (on the depictions of water), over leadpoint or black chalk, with ruling and compass construction",sheet: 13 5/8 x 26 3/4 in. (34.6 x 68 cm),NA,NA,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1977",NA
824787,FALSE,Drawings and Prints,1963,Print,"Harrison Dillard from ""Hit Parade of Champions"" sports cards (W532-4)",NA,NA,NA,Berk Ross Inc.,NA,NA,Berk Ross Inc.,NA,1951,2000,NA,1951,1951,1951,Commercial color photolithograph,Sheet: 2 1/16 × 2 1/2 in. (5.3 × 6.4 cm),NA,NA,"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",NA
335455,TRUE,Drawings and Prints,1944,Drawing,"Study for an Engraving of ""Songs in the Opera of Flora""",NA,NA,NA,Hubert François Gravelot,"French, Paris 1699–1773 Paris",NA,"Gravelot, Hubert François",French,1699,1773,NA,ca. 1737,1732,1742,Pen and black ink with black chalk underdrawing,2 13/16 x 3 15/16 in. (7.2 x 10 cm.),NA,NA,"Fletcher Fund, 1944",NA
503026,FALSE,Musical Instruments,1946,Lyre,Lyre,Ugandan or Kenyan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19th century,1801,1900,"Wood, horn, gourd, skin","28 5/8 × 10 1/4 × 5 7/8 in. (72.7 × 26 × 15 cm)
Diameter (Approx.): 10 1/4 - 11 in. (26-28 cm)",Uganda or Kenya,NA,"Gift of Miss Alice Getty, 1946",NA
401464,TRUE,Drawings and Prints,1963,"Baseball card, photograph","Sutton, 2nd Base, Boston, from the Old Judge series (N172) for Old Judge Cigarettes",NA,NA,Issued by,Goodwin & Company,NA,NA,Goodwin & Company,NA,1850,1950,NA,1887,1887,1887,Albumen photograph,sheet: 2 11/16 x 1 3/8 in. (6.9 x 3.5 cm),NA,NA,"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",NA
393486,TRUE,Drawings and Prints,1917,Print,"Man in profile facing right, wearing a fur hat, from series of  'Small Heads in Oriental Headdress'",NA,NA,NA,Giovanni Benedetto Castiglione (Il Grechetto),"Italian, Genoa 1609–1664 Mantua",NA,"Castiglione, Giovanni Benedetto (Il Grechetto)",Italian,1609,1664,NA,ca. 1645–1650,1640,1650,Etching,Sheet: 4 5/16 × 3 1/8 in. (11 × 8 cm),NA,NA,"Purchase, Joseph Pulitzer Bequest, 1917",NA
42933,TRUE,Asian Art,1916,Tiger: emblem of the West,NA,China,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-206,220,Jade,H. 1 5/8 in. (4.1 cm); W. 3/4 in. (1.9 cm),NA,NA,"Gift of Samuel T. Peters, 1916",NA
249169,TRUE,Greek and Roman Art,1917,"Bottle, one-handled, hunt-and-scroll",Glass hunt-and-scroll bottle,Roman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st century A.D.,1,99,Glass,Height: 3 7/8 × 2 7/16 × 7/8 in. (9.8 × 6.2 × 2.2 cm),NA,NA,"Bequest of Isaac D. Fletcher, 1917",NA
224142,FALSE,European Sculpture and Decorative Arts,1936,Piece,Piece,French,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,late 19th century,1885,1899,Silk,L. 13 x W. 9 3/4 inches (33.0 x 24.8 cm),NA,NA,"Gift of The United Piece Dye Works, 1936",NA
379640,TRUE,Drawings and Prints,1923,Drawing,Design for Rockaway (unnumbered),NA,NA,NA,Brewster & Co.,"American, New York",NA,Brewster & Co.,American,NA,NA,NA,1850–70,1850,1870,"Pen and black ink, watercolor and gouache",sheet: 5 15/16 x 8 11/16 in. (15.1 x 22.1 cm),NA,NA,"Gift of William Brewster, 1923",NA
219239,FALSE,European Sculpture and Decorative Arts,1911,Sample,Sample,French,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first half 19th century,1800,1850,Silk,NA,NA,NA,"Bequest of Maria P. James, 1911",NA
453417,TRUE,Islamic Art,NA,Hanging,Woven Wall Hanging,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ca. 1820–30,1795,1855,"Wool, metal wrapped thread; double interlocking twill; tapestry weave, embroidered","Textile: L. 72 in. (182.9 cm)
             W. 51 3/4 in. (131.4 cm)",India,Kashmir,Museum Accession,NA
485028,FALSE,Modern and Contemporary Art,1988,Drawing,"Lifeline Drawing Series, Number 23",NA,NA,NA,Susan Laufer,"American, born Tuckahoe, New York, 1950",NA,"Laufer, Susan",American,1950,9999,Female,1986–87,1986,1987,"Charcoal, conté crayon vinyl plaster and acrylic on paper",40 x 40 in. (101.6 x 101.6 cm),NA,NA,"Purchase, The Charles B. and Irene B. Jacobs Foundation Gift, in honor of Joseph H. Hazen; The Joseph G. Mayer Foundation Inc., Luisa Kriesberg and Leonard C. Yaseen Gifts, 1988",NA
709934,TRUE,Greek and Roman Art,2011,Kylix fragments,Terracotta rim fragments of kylikes (drinking cups),"Greek, Attic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,490–470 B.C.,-530,-450,Terracotta,NA,NA,NA,"Gift of Dietrich von Bothmer, Distinguished Research Curator, Greek and Roman Art, 2011",NA
424904,FALSE,Drawings and Prints,1924,Print,"Corner of Peck Slip and Water Street, New York, 1857 (Valentine's Manual)",NA,NA,Lithographed by,"David Thomas Valentine|Adam Weingartner|Valentine's Manual|Common Council, Corporation of the City of New York","American, 1801–1869|American, active 1851–60|American, 1841–1870",NA,"Valentine, David Thomas|Weingartner, Adam|Valentine's Manual|Common Council, Corporation of the City of New York",American|American|American|American,1801      |1851      |1841      |1800,1869      |1860      |1870      |1900,|||,1857,1857,1857,Lithograph with tint stone,"Image: 3 3/8 × 5 7/8 in. (8.5 × 14.9 cm)
Sheet: 4 3/8 × 7 3/16 in. (11.1 × 18.3 cm)",NA,NA,"Harris Brisbane Dick Fund, 1924",NA
485839,FALSE,Modern and Contemporary Art,1991,Drawing,Untitled,NA,NA,NA,Jean-Paul Riopelle,"Canadian, Montreal 1923–2002 Isle-aux-Grues",NA,"Riopelle, Jean-Paul",Canadian,1923,2002,NA,1960,1960,1960,"Oil on paper, mounted on canvas",19 3/4 × 25 3/4 in. (50.2 × 65.4 cm),NA,NA,"Gift of Dr. and Mrs. Sheldon C. Sommers, 1991","© 2020 Artists Rights Society (ARS), New York"
250632,TRUE,Greek and Roman Art,1917,Chisel,Chisel,Roman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-670,330,"Bronze, bone",Other: 3 7/16 in. (8.7 cm),NA,NA,"Rogers Fund, 1917",NA
54827,FALSE,Asian Art,1914,Print,NA,Japan,NA,NA,Katsukawa Shunchō,"Japanese, active ca. 1783–95",NA,Katsukawa Shunchō,Japanese,1775,1795,NA,ca. 1788,1778,1798,Woodblock print; ink and color on paper,14 11/16 × 9 7/8 in. (37.3 × 25.1 cm),NA,NA,"Gift of Estate of Samuel Isham, 1914",NA
452846,TRUE,Islamic Art,1978,Fragment,Velvet Fragment with Design from Nizami's Khusrau and Shirin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16th century,1500,1599,Silk; cut velvet,"Textile:  L. 15 3/8 in. (39 cm)
              W. 6 1/2 in. (16.5 cm)
Mount: L. 20 in. (50.8 cm)
            W. 11 1/2 in. (29.2 cm)
            D. 3/4 in. (1.9 cm)
            Wt. 4 lbs. (1.8 kg)",Iran,NA,"Purchase, The Seley Foundation Inc., Schimmel Foundation Inc., Ruth Blumka and Charles D. Kelekian Gifts, and Rogers Fund, 1978",NA
260158,FALSE,Photographs,1972,Photograph,Emanuel von Seidl,NA,NA,NA,Frank Eugene,"American, New York 1865–1936 Munich",NA,"Eugene, Frank",American,1865,1936,NA,1900–1908,1900,1908,Platinum print,NA,NA,NA,"Rogers Fund, 1972",NA
220850,TRUE,European Sculpture and Decorative Arts,1920,Edging,Edging,Italian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17th century,1600,1699,Macramé,"L. 9 x W. 2 inches
22.9 x 5.1 cm",NA,NA,"Rogers Fund, 1920",NA
502260,FALSE,Musical Instruments,1889,Mass Bell,Mass Bell,European,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19th century (?),1801,1900,Metal,"Height  4.4 cm, Diameter  3.7 cm, Weight 47 g",NA,NA,"The Crosby Brown Collection of Musical Instruments, 1889",NA
310006,FALSE,"Arts of Africa, Oceania, and the Americas",1975,Bark painting,Painting from a Ceremonial House Ceiling,"Kwoma people, Sunggwei Wanyi clan",NA,Workshop of,"Yindaka, Sunggwei Wanyi|Artists of Mariwai Village",NA,NA,"Yindaka, Sunggwei Wanyi|Artists of Mariwai Village",NA,1930,2030,|,1973,1973,1973,"Sago palm petiole, paint",H. 60 1/2 x W. 29 3/4 in. (153.7 x 75.6 cm),Papua New Guinea,NA,"Purchase, Rogers Fund and Mr. and Mrs. David Nash and Anonymous Gifts, 1975",NA
262100,FALSE,Photographs,1977,Photograph,"[Looking from Bedroom at Abiquiu Towards Espanola, New Mexico]",NA,NA,NA,Georgia O'Keeffe,"American, Sun Prairie, Wisconsin 1887–1986 Santa Fe, New Mexico",NA,"O'Keeffe, Georgia",American,1887,1986,Female,1957–58,1957,1958,Gelatin silver print,15.7 x 11.2 cm. (6  3/16  x 4  7/16  in.),NA,NA,"Anonymous Gift, 1977","© 2020 Artists Rights Society (ARS), New York"
194206,TRUE,European Sculpture and Decorative Arts,1917,Watch,Watch,French,NA,Watchmaker:,Jean Gaspard Du Val,ca. 1600,NA,Du Val Jean Gaspard,NA,1570,1630,NA,ca. 1650,1645,1655,"Rock crystal, metal, enamel, silver",1 3/4 × 1 1/8 in. (4.4 × 2.9 cm),NA,NA,"Gift of J. Pierpont Morgan, 1917",NA
705093,FALSE,Photographs,1972,Book,"Descriptive Zoopraxography. Or, The Science of Animal Locomotion Made Popular.",NA,NA,NA,University of Pennsylvania|The Lakeside Press|Eadweard Muybridge,"Chicago, Illinois|British and American, Kingston upon Thames 1830–1904 Kingston upon Thames",NA,"University of Pennsylvania|Lakeside Press|Muybridge, Eadweard",NA,1791      |1900      |1830,1999      |1904,||,1893,1893,1893,NA,NA,NA,NA,NA,NA
34653,TRUE,Arms and Armor,1929,Knife handle (Kozuka),Knife Handle (Kozuka),Japanese,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ca. 1615–1868,1590,1900,"Iron, gold, copper, silver",L. 3 13/16 in. (9.7 cm); W. 9/16 in. (1.4 cm); thickness 1/4 in. (0.6 cm); Wt. 1.2 oz. (34 g),NA,NA,"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",NA
765790,FALSE,Drawings and Prints,1963,Print,Catalinas PBY on Sub Duty from Military--Official Photos cards (W615),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ca. 1948,1943,1953,Commercial photolithograph,Sheet: 3 3/8 × 5 3/8 in. (8.6 × 13.6 cm),NA,NA,"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",NA
